Precursor_Conc_mM,Reducing_Agent,Stabilizer,pH,Temperature_C,Reaction_Time_min,Mixing_Speed_RPM,Particle_Size_nm,Zeta_Potential_mV,Polydispersity,Drug_Loading_Efficiency_%,Targeting_Efficiency_%,Cytotoxicity_%
0.7896884031404152,citrate,PVP,8.5,65,5,602,30,-50.18911759401391,0.29315700485010626,88.39549562842383,78.07818934770725,25.7307043793309
0.6931146098612524,citrate,CTAB,9.0,25,62,718,29,40.68013453795448,0.2897692082292832,62.25807776282191,57.109353050019664,67.95300093532177
4.090529960998178,citrate,PVP,10.5,42,13,851,20,-30.36874420540684,0.32074687925429024,98.0,62.64595244512949,38.725866188858866
2.5970860620602636,NaBH4,PVP,9.5,40,11,924,15,-26.293519541782143,0.34631274794753447,98.0,68.54764946907305,59.854576053151646
2.353477956299143,NaBH4,CTAB,4.5,67,5,563,25,49.385024588413074,0.4227085008959352,66.11705622231739,43.72117382562063,79.1430962527273
4.7107200086182015,ascorbic_acid,PVP,6.5,72,5,951,31,-49.25582345885289,0.3436339049096881,89.64160221621746,78.29652977165657,25.60673813611591
3.163371267084131,ascorbic_acid,PEG,9.5,40,12,206,22,-56.25227511503854,0.4619144945099434,98.0,79.26456093765498,25.939041468599243
4.35855786307007,ascorbic_acid,PEG,5.5,87,5,558,42,-33.942894814415666,0.40944755392736054,98.0,99.0,26.101028430679357
0.8866573895222727,NaBH4,PEG,11.0,32,22,226,15,-46.782963090462275,0.4536505955001609,98.0,84.25586456290355,53.52091573770835
4.3279342089003485,citrate,PVP,9.0,99,5,438,55,-56.57642890704011,0.4045498757374192,74.38369993098178,86.15672324473704,35.15331982406868
2.4166077615242743,NaBH4,PVP,8.0,97,5,309,41,-58.119217308705316,0.47242349270160167,82.10669019012973,82.61448625181964,34.18391699385399
0.13091708032848698,NaBH4,PVP,11.0,70,6,1103,15,-36.058310783115786,0.27860928392902157,98.0,64.56224123567024,56.54238642258617
1.0595004625607525,ascorbic_acid,PVP,8.5,26,35,411,20,-28.74425345718167,0.3614428498545121,98.0,55.4411552179756,33.71889983653603
1.6440463878077678,ascorbic_acid,PVP,11.0,45,13,163,25,-31.656801980710846,0.43850885447277466,96.0220709677458,67.08622317068928,26.247688695683323
0.14062670382036385,NaBH4,citrate,10.5,97,5,771,17,-32.955426475280056,0.3366256577470598,93.16206911369794,55.463554050955956,67.51628983412061
1.4359471394349856,ascorbic_acid,citrate,8.5,97,5,456,35,-25.593280231438452,0.39229528230875454,76.39027770419698,71.08226919151673,35.609822709164746
1.2696596395397501,NaBH4,PVP,4.5,17,37,1193,15,-29.58856543889367,0.28625516927916295,98.0,66.61410253864153,52.354891566430524
3.8287554926171365,NaBH4,PVP,6.0,44,14,700,16,-56.53347817774042,0.4227734919642409,98.0,62.435444473205116,54.66758340747801
0.5229285599933879,citrate,PEG,10.5,87,12,405,32,-26.341415686937037,0.33603905705274006,98.0,99.0,21.892133355683875
4.134366285960801,citrate,PVP,5.5,65,5,852,31,-28.709431709301604,0.32035727215550963,87.87115083108644,77.16053465289242,32.65009000485428
2.067269395959276,citrate,PEG,3.5,67,5,632,32,-46.77768403778926,0.3257140102921686,98.0,99.0,22.064575685760275
2.054492909467649,citrate,citrate,10.5,91,7,562,28,-34.18645069714577,0.3430708156476423,77.25497023027134,67.46634061644784,36.014292592490264
1.6818952511785557,citrate,citrate,7.5,89,5,169,40,-35.85223484619823,0.411713972383787,70.57684804112964,66.55070708648961,36.64848547363528
0.10787683921822613,citrate,CTAB,3.0,50,17,602,28,34.790621132417584,0.295993300881447,67.83646388556927,47.06479957897531,73.00152594561284
3.968896763004276,citrate,PVP,3.5,68,5,801,30,-25.457980702275506,0.3121465067420715,80.94395785629251,79.34944673446888,38.812752211249446
1.5847506048942406,ascorbic_acid,PEG,6.5,25,35,457,16,-36.78950556380982,0.38350917642289434,98.0,86.62479515654114,49.93032770054004
2.792944782895651,NaBH4,PVP,8.0,24,20,770,15,-26.252333285716066,0.4002691545342345,98.0,57.887732394283255,53.2003702222635
3.3395346139500197,ascorbic_acid,citrate,3.5,96,5,824,34,-55.42515062636747,0.35890977376483835,81.00271186706522,70.06795206114742,43.665811470405174
1.5388013952198392,ascorbic_acid,citrate,7.5,62,5,784,24,-50.74999535652996,0.29813161515006437,85.01177809895383,66.24171496433952,37.71250286677866
3.2217542499068066,ascorbic_acid,PVP,5.0,96,5,192,44,-58.93998687820167,0.46582476820034613,74.93111116815436,81.30764648118308,28.402122292028984
2.279272075706431,ascorbic_acid,PEG,8.0,93,5,327,37,-25.411323895385067,0.43215233232738726,98.0,99.0,26.455373338636303
4.7005651385886225,citrate,PVP,7.0,18,52,1042,15,-28.227569590312253,0.28734140298914185,98.0,51.60609649314128,57.76936768366081
2.3957432231196227,NaBH4,PEG,9.0,66,5,282,27,-56.003796997293115,0.47200518772798944,98.0,88.59085404666388,21.55609550827162
2.3456056808944163,ascorbic_acid,PEG,10.5,15,71,732,15,-57.66211084700502,0.3599371299530582,98.0,81.1696131670469,59.10326586161511
3.4410405403862083,citrate,citrate,10.0,53,6,918,21,38.63500860416182,0.28763139066114546,84.84177081314859,66.71211329710165,44.91629990712855
4.948748362561044,ascorbic_acid,PEG,10.5,51,6,673,21,-26.53884159209435,0.3872961520263378,98.0,92.04983237049339,31.46838742994359
1.7541131869011541,citrate,PVP,10.0,49,10,1086,24,-26.743567091621877,0.2231688468668782,95.82692903728127,65.14119277012027,30.091165911632398
3.575266532193377,ascorbic_acid,PVP,8.0,52,9,745,28,-28.066354544429828,0.36713278473484534,90.6761182423621,74.27329273072742,28.751685742604316
2.020836963999551,ascorbic_acid,PEG,8.5,15,60,118,20,-51.49179051548275,0.4501404761777097,98.0,78.39235048565797,24.409365892441855
2.6224371229630905,citrate,PEG,3.5,40,20,396,21,-29.962684656127696,0.3850788974900608,98.0,96.76619757566948,29.099471456904194
4.002919992981283,ascorbic_acid,CTAB,8.0,56,8,745,26,35.57365734167417,0.36933583894160915,64.3206636382519,51.56877914249399,86.62276272799407
1.706632543357232,citrate,PEG,9.5,97,5,321,40,-33.63931797768015,0.38164126522170944,98.0,99.0,27.327865764085303
2.041492372246067,ascorbic_acid,PEG,3.0,67,5,678,24,-28.682343597470545,0.3426482895280838,98.0,94.27951717886722,28.356662261108696
3.2796973024222127,ascorbic_acid,citrate,3.0,41,6,578,15,-56.22924269756731,0.39838007248028173,96.42338002288696,53.19056129461579,59.37951951009443
4.329222443517971,NaBH4,PVP,5.0,48,5,275,21,-59.653125657822564,0.5263867573710816,85.13260333731152,66.94436648151215,29.770582319164923
4.079965596950476,NaBH4,CTAB,7.5,90,5,731,36,48.28497337899149,0.4382612015378789,58.141197086183475,59.10085891919485,93.30018627944588
2.5340984304683363,citrate,PEG,11.0,48,10,573,24,-54.38209862329151,0.3428090429399895,98.0,96.03855077980919,30.482441599313702
3.565224525794078,citrate,PEG,7.0,69,5,818,37,-46.63715613751536,0.3091224029189344,98.0,99.0,18.567801914162818
1.2104590209101926,citrate,citrate,10.0,41,22,733,18,-44.870093957213285,0.2683022092233554,91.32359242236102,51.32365425621045,52.114930251673606
2.1993565592771973,ascorbic_acid,PEG,3.0,65,5,1165,24,-44.93505284197881,0.24739496452827694,98.0,84.56803365538025,24.482161432620753
1.773080913423339,citrate,citrate,5.5,90,5,160,35,-36.95409596491757,0.41510014102721576,71.69132713760504,68.76483368336645,32.172099450059164
4.74230788602361,ascorbic_acid,citrate,11.0,34,13,755,15,43.9908472209445,0.39044326958228365,96.78756136086267,45.70913309032199,71.0302613283133
3.3732261955222116,ascorbic_acid,citrate,6.0,87,5,734,32,-48.12775358653062,0.372659894468563,81.9653428960127,68.95008233194463,35.36622690420072
0.27084812349452314,citrate,CTAB,8.5,49,13,359,28,31.715118554653586,0.3340447255062167,65.41369144058116,45.03965714846781,74.09633948812629
4.651249814368429,NaBH4,PEG,7.5,24,13,1040,15,-28.482178054228143,0.36992820703123885,98.0,92.30244674131443,43.831439702426316
3.0217806507652427,ascorbic_acid,CTAB,6.5,26,30,493,15,40.4689200566591,0.39440637079559804,85.42992220896718,41.35385652522617,99.0
4.495059321301174,NaBH4,citrate,3.0,70,7,1113,16,-45.78982975775662,0.34965666537572576,98.0,54.61134591229992,67.67568947532035
3.577273405503817,citrate,PEG,9.5,82,6,1087,34,-56.43763405010894,0.2558219850413972,98.0,99.0,23.73946857680664
1.8522128978061712,NaBH4,PEG,7.0,36,9,1085,15,-49.83230447946326,0.2969557254932844,98.0,82.50066300186639,49.601258015908336
0.3119124709749981,NaBH4,PVP,7.0,94,5,208,37,-58.06550529355184,0.4559990000183367,94.36159464035208,87.7490739283889,28.87995822371106
1.3084459983412475,citrate,PEG,8.0,44,18,571,27,-57.10084121334953,0.3271672281217668,98.0,95.53874202174212,16.577789534579402
3.1972117843389904,citrate,PVP,10.5,36,27,616,24,-29.049682277565516,0.34515616144469935,94.26202934409275,68.06980335009709,23.668741220909023
3.005410078215996,citrate,citrate,4.0,57,8,335,26,-53.469339900682925,0.3904855164145497,82.75349925222281,70.11618803131124,33.72917689716268
1.21039875827404,ascorbic_acid,PVP,4.5,56,5,101,28,-53.279634676359244,0.42669991687317466,83.81336099512724,78.13586522745189,29.119028706931523
3.228154505392023,NaBH4,citrate,8.5,89,5,1032,25,-44.99720588524504,0.3441177396262953,81.0917431320185,69.81171977790963,46.433189947609236
2.981382507035544,NaBH4,PEG,5.0,94,5,306,34,-59.024342906339925,0.49042597658155174,98.0,94.46072586809238,31.524867400797312
1.6136926284616886,NaBH4,PVP,10.5,83,5,354,27,-33.26566387559836,0.44629167085457516,91.4967481450631,69.33256129003104,32.012545672714104
4.322957067003746,ascorbic_acid,PEG,10.5,88,9,1007,37,-28.30326533945421,0.3279097442772902,98.0,99.0,19.010333212981948
3.952598042080043,citrate,PEG,6.5,59,9,532,26,-30.155374052965186,0.3604506552016941,98.0,96.20901542291092,26.71231156941281
0.872285671344917,citrate,CTAB,10.5,16,117,565,23,44.89686774680676,0.3511044695013182,71.48519144093868,40.16254664548233,75.70366114842447
3.139998116967714,citrate,citrate,8.0,42,15,732,19,-43.824687327497855,0.31882154269242785,88.47410438301469,51.23479913936592,45.25679581817118
4.791607544181548,NaBH4,CTAB,3.5,18,35,654,15,42.270130171519305,0.45631549608272337,77.04199060158999,34.971749680866274,99.0
4.8267310356125845,citrate,citrate,5.5,40,17,113,22,-34.68239869967364,0.4755725478479404,82.64879275895915,55.398998203252674,36.5387832688382
1.4642115663561284,citrate,PVP,9.0,25,58,380,27,-53.120176089425414,0.3740729332776003,92.546020822049,71.72028393264468,21.80019933660686
2.3441221779703767,ascorbic_acid,PEG,10.5,55,5,930,23,-54.31727734635764,0.29684512361242904,98.0,93.32559016183055,24.437686596156475
4.541447521356144,citrate,citrate,10.5,80,5,365,42,35.06514045838721,0.41588131555302016,66.88542768328576,75.84873601710288,25.915282286590244
0.9775799304151671,ascorbic_acid,PVP,7.0,21,49,115,23,-29.445934252054517,0.4385121111492184,90.92897199561887,68.53239829923064,21.881652448179548
1.0428018988640257,citrate,CTAB,8.0,66,5,436,38,53.94979034890659,0.33822987363328216,58.01773117770588,58.53861576670324,70.87354487512327
1.5819793015192773,citrate,PEG,9.0,82,5,1171,29,-51.391515789486604,0.20584265606147084,98.0,99.0,32.356860035981796
0.708776830151385,citrate,PVP,7.0,96,5,720,34,-27.686973910236198,0.27799423754096036,83.67008099828867,80.06302562128768,24.804485874019957
4.126618518839405,NaBH4,CTAB,9.5,76,5,146,38,37.23105115345696,0.5520373824834512,57.891915606928194,56.01843563796355,84.53240920790589
1.0577572587512178,ascorbic_acid,PEG,8.5,55,11,518,22,-57.109441326621194,0.33611027873239036,98.0,94.63846454957276,29.810604044900533
3.761022199677317,citrate,PEG,3.5,48,13,212,26,-56.058845311607215,0.437734013879747,98.0,96.24393438698914,22.477771294560576
4.913865538875968,citrate,PVP,3.0,17,75,890,15,-57.61477842376632,0.34955423906945127,98.0,58.06975794046055,53.37280997085354
3.89756986991596,ascorbic_acid,PEG,6.5,19,34,416,15,-26.75316860852603,0.4400288410201196,98.0,79.20762539816269,43.12109804729598
1.765135561927836,NaBH4,CTAB,5.0,94,5,502,28,32.68179207259102,0.42480877183849,72.5219131900823,48.22424490686746,84.98769312389989
4.083651101934465,citrate,PEG,7.5,50,10,508,27,-29.988478975417244,0.3939023427955514,98.0,84.11891109293911,16.25448165747651
4.136953799910959,ascorbic_acid,citrate,6.5,32,18,620,15,-48.65677175243492,0.38898644708949054,97.70665525126901,53.36129078014238,69.47008127808596
0.7916038758566111,ascorbic_acid,citrate,10.5,16,83,289,16,-44.317136101399825,0.39517083534021546,91.56976080949522,61.80719501707901,47.75880153819284
2.019761870313251,NaBH4,PVP,3.0,45,8,755,15,-54.574422288158544,0.3677240950717521,98.0,49.50609144396845,59.123500234220366
2.3209637137565218,NaBH4,PVP,8.0,39,5,311,18,-30.12327826277385,0.46615032826835967,96.0527093076953,53.465069954809074,46.716741015334875
3.7352178972282672,NaBH4,PEG,7.5,60,5,953,20,-31.16676613931366,0.35345135168144504,98.0,89.31283999830586,38.955976385300396
1.4448144067214954,citrate,citrate,9.5,82,5,481,32,-48.13978028608501,0.3280188486920499,86.90046130379459,65.02322218841798,38.03227562599645
2.7934171283042617,citrate,citrate,5.0,67,5,1176,24,-37.705058851041215,0.2222899223840572,77.78615017564873,73.03472736865407,39.12630807479294
0.407892563041956,citrate,PEG,4.5,72,5,184,26,-30.33019378704486,0.3895110693989692,98.0,98.10809890738473,25.319554294924135
2.3164178475891744,ascorbic_acid,citrate,7.5,35,19,119,19,-37.02540218802342,0.4505421578421185,84.88724753198134,54.79783779597899,44.14690363286646
4.529586461083146,ascorbic_acid,PEG,7.5,77,5,526,40,-25.518955631026845,0.41275352241427243,98.0,99.0,27.50527866271087
4.212821459800464,ascorbic_acid,citrate,7.5,37,9,869,15,33.01852304316671,0.35021265660176726,97.25939805903165,55.31858896057908,61.88180060539707
1.8505685188305865,citrate,PVP,10.0,76,5,855,30,-54.85588898973294,0.26982234864861704,92.50695419746036,83.80199205092175,27.116538509295427
1.1478997583474213,NaBH4,CTAB,7.0,37,8,226,25,34.49441425395433,0.45493923563432404,67.96889740013945,48.81492467027193,74.32025742217634
2.346245931168737,citrate,PEG,7.0,56,8,222,31,-30.46663646329629,0.4146132562708064,98.0,93.32371632521486,26.286068426752834
4.750783346654802,citrate,PVP,5.0,71,5,243,43,-35.81314710971135,0.4476259377649323,90.27135506681086,88.6856557779172,30.419600974372365
4.2361170665008085,NaBH4,citrate,10.0,37,7,841,15,44.87966836040979,0.4002415298247184,98.0,49.129957392708874,66.48135507109305
3.666208769268175,citrate,PEG,9.0,62,15,910,33,-56.33395253863061,0.2763219084450291,98.0,99.0,19.986596014857636
0.1860128365618546,NaBH4,PVP,6.5,35,10,867,15,-26.76373975347848,0.30336202490603037,98.0,71.9264476411956,59.59199026676757
1.5255421562750535,citrate,PVP,3.0,15,117,439,18,-26.915061015582534,0.38786246820510606,98.0,54.240061879278045,34.80334822222323
3.605452101561378,citrate,PEG,3.5,30,31,442,17,-27.598926707501988,0.38143941494988653,98.0,87.7107068765668,49.76121924726241
1.8983326576699782,citrate,PVP,5.0,71,5,838,29,-30.280749606965582,0.26783246272902705,98.0,90.02136613704681,30.256847084094556
2.1709826974780366,ascorbic_acid,citrate,3.5,25,39,939,15,-58.50204651702654,0.30696151627687557,98.0,47.5061688569373,60.05675820962767
3.4234743136539887,NaBH4,PVP,9.5,34,15,317,17,-28.32088979317335,0.497167120340896,98.0,66.20423437564436,56.5952062439442
0.21339350052876827,NaBH4,PEG,10.5,92,5,1028,19,-55.96305600760259,0.3034812202887074,98.0,92.28813224550247,47.25459835633913
2.452458075335358,ascorbic_acid,citrate,5.0,53,10,1091,17,-41.03588545000302,0.2771615667099404,95.88787761843682,54.959701806635756,51.50801427149294
0.7783872664269967,citrate,citrate,10.0,100,5,169,34,-37.0636126252553,0.4051161542175168,74.53256021909003,70.16826216662116,33.19973958015866
4.981084544107806,citrate,PVP,8.0,82,5,752,44,-31.77401191528532,0.34568313094418424,83.75362116405016,88.24484134551629,36.46627748818108
3.6888230849980426,ascorbic_acid,PEG,7.5,21,40,821,15,-59.393181344663454,0.3540849097641428,98.0,80.17699996093143,57.70562006460911
4.604708761613789,citrate,PEG,9.5,57,13,175,31,-58.8418114151936,0.44746111238311487,98.0,97.63586218455605,19.35617523468997
3.8074512768675928,citrate,citrate,5.5,43,19,1159,15,-31.12945390758484,0.23609931274733942,98.0,61.703450844137066,65.55093801989385
0.5944348593817267,citrate,citrate,5.0,96,5,106,35,-49.25826005063355,0.41465690321873816,71.70346460241544,64.80181162653057,30.254926489358827
4.850531071373077,ascorbic_acid,PEG,10.0,41,13,1094,15,-51.98478082379709,0.30775830228174156,98.0,78.14922308572233,55.21356980791976
1.4400119430630172,ascorbic_acid,PEG,8.0,31,30,928,18,-56.53970164453167,0.27991943642285383,98.0,88.11081736734198,37.54456057558208
1.0248775240897456,ascorbic_acid,citrate,4.0,72,5,683,21,-55.0342626100451,0.3084601620681543,86.48142841723357,60.06200345339598,39.172807158867855
1.7195983608952528,citrate,CTAB,11.0,18,99,329,21,29.03048965711947,0.38648335459729705,81.07880420034297,41.517127979296596,73.54357596561094
1.4352064865656347,NaBH4,PVP,4.5,75,8,1103,21,-25.50137215851899,0.280440045077276,98.0,74.55905519115355,39.09269361751873
2.754543477865006,citrate,PVP,3.5,27,45,357,25,-52.409613799366085,0.39182540383338327,90.91850368983307,72.81284405844679,27.752799683366792
4.210236582047576,ascorbic_acid,PEG,3.5,76,5,711,36,-53.64601258244074,0.3897444229598382,98.0,99.0,24.131339147864757
2.817655273855332,citrate,CTAB,11.0,28,42,905,19,45.001867798231046,0.2765675941934657,77.42723729685267,52.0325773622807,89.28911531447669
3.9969324816521556,ascorbic_acid,PEG,6.0,68,5,847,25,-36.58355278216019,0.3399123703278109,98.0,81.87794725945336,25.31581082029201
3.560987547813117,ascorbic_acid,PVP,7.5,44,5,927,19,-25.84838485277578,0.32672780216043534,94.53386192952635,65.95550560915584,42.362764748208825
0.14120418910550914,ascorbic_acid,PVP,8.5,99,9,264,32,-58.78619480452827,0.3956106072692394,86.57245733927853,83.59426673352637,25.972391243645003
2.398647638788696,citrate,PVP,7.0,81,10,1097,34,-36.40822573269441,0.22659020558433163,87.8998957312175,83.07825540275095,35.20256136297448
1.8311323707375746,citrate,citrate,5.5,31,35,1002,15,-38.24330191164599,0.2521762801172029,98.0,57.28394915883957,56.55735500229002
2.434171247847178,ascorbic_acid,citrate,5.5,68,6,222,28,-44.7837736608258,0.4436069761609475,78.74816374810528,60.700208303202764,34.08402121009359
1.4736878981266581,citrate,CTAB,3.5,68,5,1100,32,37.98546609726338,0.22471104169034026,72.33955820438871,57.25026987683448,78.38471520735712
0.7664077708273639,citrate,CTAB,3.5,77,5,891,32,32.40352331532835,0.2381102705964959,60.90905643085213,61.02234065312427,77.73508483259803
2.884324909744069,citrate,PEG,5.0,41,16,108,27,-27.258856569753203,0.43398294739388604,98.0,99.0,20.824369670312446
2.99793384844079,citrate,PEG,5.0,75,5,456,35,-54.864130787849525,0.3796842874457921,98.0,98.15432521011881,27.172047048348887
1.4819431345538536,NaBH4,citrate,6.5,68,6,1179,16,-34.65782856661072,0.2841972803040557,98.0,55.18731100393015,61.17871183906561
2.304803572392516,citrate,citrate,4.0,45,10,571,20,-46.15362586112879,0.33607247005770496,93.58745255882903,52.7332631583589,37.262337057333106
3.5560170929286605,ascorbic_acid,PEG,6.0,41,5,107,25,-58.46272023641505,0.47721693212535904,98.0,93.55559833551636,28.42313742153771
1.9442381966646867,ascorbic_acid,PEG,6.5,65,5,1078,22,-29.349608198790495,0.2656797948715197,98.0,99.0,30.738267736243635
4.424214142897367,citrate,PEG,11.0,66,5,920,35,-28.071941805795223,0.29443360813273184,98.0,99.0,22.308976957401136
3.9548271166415403,citrate,PEG,6.0,46,15,1089,20,-51.34441806364761,0.2478675840617608,98.0,91.45830461167904,31.31217998936706
4.089728097374791,ascorbic_acid,CTAB,8.5,79,8,1069,34,39.414635322019954,0.30671870085111946,63.396921692760365,59.42038050329356,91.50719466173021
3.486089813386942,NaBH4,citrate,8.5,85,5,697,25,-35.48987630889879,0.4085662384631766,78.05470899759167,59.082102954420535,46.60843831115745
4.037737382228321,NaBH4,PEG,4.5,100,5,589,39,-51.22593178521424,0.4624741110923558,98.0,99.0,32.198057425762
0.710217695308663,NaBH4,CTAB,8.0,84,5,172,35,55.3956453533027,0.4825747666515121,58.86991525672355,46.98656957435756,81.34834025649891
4.093651306782922,citrate,citrate,6.5,44,13,772,17,-26.70548515224032,0.3306358456807468,89.48055881839021,49.83050078100092,59.58670719684018
1.4690468865125124,NaBH4,CTAB,6.0,70,6,533,30,42.07359802365028,0.40204785684739625,60.278889567389975,49.36110034676279,81.93208526193538
2.97893283009409,ascorbic_acid,citrate,8.0,46,5,265,20,-57.52645416100035,0.4307772396894321,76.56546010553464,60.15332662343142,53.76203270072101
4.913053931208005,NaBH4,PEG,4.0,40,5,411,15,-54.264854773788684,0.49114961329158896,98.0,81.91913978882918,54.27693937649194
3.2715929748802717,ascorbic_acid,PVP,10.5,37,15,984,15,-28.691944123997217,0.29817973204825293,98.0,65.38288045711519,58.46200720494399
0.44658796824560465,citrate,citrate,10.0,91,5,621,31,25.878209745335525,0.2825834909367644,69.64466629517878,68.42913661865776,31.699743436139386
0.949088094800316,ascorbic_acid,PEG,3.0,29,38,257,21,-53.844858561559136,0.3960035735442029,98.0,83.91274457136724,25.966646524121586
0.2716530788664862,NaBH4,PEG,4.0,28,14,954,15,-54.80640336535228,0.316844158902599,98.0,80.2836693201744,52.195640884128146
4.636490962118805,NaBH4,PEG,4.5,18,25,606,15,-27.44294733176687,0.46517694573519125,98.0,74.18013565131146,48.845493631545054
4.682929840619629,NaBH4,citrate,7.5,48,5,770,15,-25.60710548274975,0.42235472282159814,98.0,60.841271466585695,67.58961718381832
2.84994435635762,ascorbic_acid,CTAB,8.0,65,9,553,40,34.35187773500671,0.38039143737471687,66.33313383764907,67.04492076530343,73.96680943896557
4.325463443876742,citrate,CTAB,3.5,81,5,481,43,38.47577172526419,0.3918368855638558,60.751624953122345,67.91400939462342,91.13123770286013
0.6346703358886083,citrate,PVP,5.5,33,35,717,25,-32.10085422056211,0.2669903059245531,93.99284077375236,79.3556667616639,26.407941342167767
1.971651647630231,citrate,citrate,3.0,55,14,452,23,-48.2100178029859,0.3508611193789072,91.35132012018212,63.78863446928712,41.15253798148789
2.354125874399486,citrate,citrate,6.0,21,52,186,22,-58.29703615565652,0.4119885004877112,87.52770541168762,52.279228121359985,37.88046225356704
2.0287541492187997,NaBH4,PVP,4.5,51,6,407,21,-55.246224999240326,0.45348016576740385,98.0,68.85287167444469,34.77696370672628
3.469556921631005,citrate,PEG,10.5,80,5,410,39,-28.518079120984932,0.40296007092525615,98.0,97.34280007622151,25.25669542011241
4.205865323327667,ascorbic_acid,PEG,8.0,72,5,1046,31,-27.991551301165778,0.31266255257137276,98.0,99.0,23.373173467102575
2.7877437162674688,NaBH4,CTAB,9.5,38,5,923,15,41.06781310655298,0.371800306700897,79.88367196453918,37.88405497898833,99.0
4.8637486588366965,ascorbic_acid,PEG,6.5,53,5,344,29,-50.67149185196565,0.46343543981192237,98.0,85.12671277174472,22.68466034009811
3.959572901728356,citrate,PVP,10.0,23,50,1200,15,-31.653656869656526,0.24542151596285852,98.0,57.42169940307671,56.63277211071778
3.488616660962654,NaBH4,PVP,8.0,54,5,642,22,-57.00005098252556,0.4240062443320337,95.97718150243568,66.77950476364119,34.54153547214091
2.3443698798440615,citrate,PVP,9.0,87,5,874,40,-28.95589251901304,0.29346556552785896,82.42437804507007,91.82413375220399,27.94639494202113
1.5935438628164678,citrate,PEG,5.5,77,5,773,33,-54.81827246399596,0.28096262706716524,98.0,99.0,24.389464999202325
3.002610650383857,ascorbic_acid,PEG,6.0,62,5,696,30,-49.999243321343485,0.34789583904648325,98.0,99.0,28.18103620182791
0.23470069700048624,NaBH4,citrate,5.5,72,5,1012,15,-53.54513341673007,0.2976095866656562,97.84658104821673,59.217619843232484,66.07192098727981
4.020267068893568,ascorbic_acid,PEG,10.5,63,5,171,39,-32.08980096287531,0.4763812409720107,98.0,99.0,20.256448769542175
1.0715141364885232,citrate,CTAB,4.5,90,5,287,39,49.46300105279222,0.38901175934920385,59.89443941968411,65.21929523981792,84.40557279415881
2.8908163609294224,ascorbic_acid,citrate,5.0,53,6,758,19,-27.471000989949946,0.33040782500341564,88.34278828569647,59.73941539380372,54.77586591454193
4.921609608204697,NaBH4,PVP,8.5,63,5,883,27,-30.76246135151809,0.403822985055145,87.1198472649556,72.48154848666192,31.266607651537946
1.3528664122368046,ascorbic_acid,PEG,6.5,41,15,304,26,-30.689373309269907,0.41234859089933085,98.0,97.71885066013786,17.97287074888174
0.4633010427627319,ascorbic_acid,PEG,6.5,68,5,699,28,-55.756694748828906,0.31564329908525174,98.0,99.0,19.897572221494418
1.9083726840626976,citrate,PEG,9.5,20,69,1074,19,-29.19425702608577,0.23086249650125165,98.0,96.67175559217227,30.651321301300314
1.0513004346868688,citrate,PEG,6.0,74,5,652,33,-44.50555238179072,0.2824712940354734,98.0,99.0,21.21444710275108
0.7402061648100002,citrate,PEG,10.5,50,17,542,25,-26.273196194174297,0.3028064182504512,98.0,99.0,23.398812862399843
4.955306895214665,ascorbic_acid,PVP,6.0,95,5,328,49,-59.77846374784405,0.47909581056017575,82.49552073279004,93.03322309923048,27.943269963386598
3.0538811971213438,citrate,PEG,5.5,71,10,1023,31,-54.994734418627786,0.25113070714612346,98.0,99.0,17.812716445495866
0.28460947099170225,citrate,PVP,9.0,54,10,919,23,-29.230673341861515,0.20909092078871638,94.60216342811049,68.55900400813901,29.34459220043305
4.4069261267401565,citrate,citrate,4.0,26,42,1035,15,-27.104126120045773,0.3025111872553956,98.0,54.54068467389417,59.609947339404556
1.965419070051227,ascorbic_acid,CTAB,5.0,28,30,1151,15,48.789173449912234,0.2550960956248453,88.00577895920571,37.57063209683673,99.0
3.570029193351732,ascorbic_acid,citrate,10.5,95,5,560,35,31.516092084517812,0.39052528036361855,76.6984883874522,80.36100958418498,34.82122484246541
0.755132436202662,ascorbic_acid,PVP,7.0,48,12,498,27,-31.419637220234456,0.360330855807319,91.76407448585448,85.80347502541397,25.88387717731724
1.7003230139955916,ascorbic_acid,PEG,4.5,67,5,295,26,-27.55200377255033,0.41118709523860336,98.0,92.78740666606637,31.3877249754548
4.640041588387382,ascorbic_acid,citrate,7.0,77,5,818,35,-45.74184335359259,0.37403626226032044,72.95837975907627,75.57013954196604,29.293857892488457
4.189503027713328,ascorbic_acid,CTAB,5.0,48,10,177,28,39.40957112325796,0.46786350415978634,59.95032991293434,50.405947198023924,84.97127137917006
0.5767696713359188,NaBH4,PEG,5.5,51,6,1112,15,-57.166844852043255,0.27369845818142924,98.0,85.99110559792668,51.92083619887534
1.4769468785056783,NaBH4,citrate,9.0,79,5,1127,18,31.634395572488174,0.2868198533418642,85.5372077584559,67.16818933794247,64.0716461021372
2.8994160864011564,ascorbic_acid,PEG,10.5,75,5,753,33,-28.82445387796823,0.33594039945348647,98.0,99.0,31.14437123700054
2.832566447300984,ascorbic_acid,PEG,7.5,33,16,950,15,-59.84670175992504,0.2972695472115183,98.0,89.57630067963407,45.80527248040376
0.32448752133009734,ascorbic_acid,PEG,10.5,75,5,637,25,-59.43853037113642,0.32451742110656945,98.0,87.8991329547936,22.786063253416206
3.3299409940842724,ascorbic_acid,PEG,7.5,23,35,363,17,-55.630136993985516,0.4323167218234007,98.0,76.54651443498176,40.8540056202503
